label,ns,ne,nw,nh,nk,na,nf,se,sw,sh,sk,sa,sf,ew,eh,ek,ea,ef,wh,wk,wa,wf,hk,ha,hh,hf,ka,kh,kf,ah,af
correct,2.397131932,13.16551237,11.23907354,49.22406998,30.87725136,46.87344665,47.65004933,12.19006058,9.243645255,48.2297362,29.94138183,45.87681935,46.9726089,6.750947212,36.08699926,17.76391905,33.7345964,34.81466378,40.32801513,22.52287023,37.99500116,39.90392882,16.03038804,32.02143509,34.36380231,6.176616157,16.00293461,18.3508599,17.38471437,2.352972934,6.01721898
correct,11.4716191,7.053794622,11.78652038,40.69838586,33.12072752,38.66225888,33.48215179,7.387463757,16.26863754,29.27365483,21.66911801,27.2492291,22.01923665,9.092363617,35.04100402,27.67280641,32.98326402,28.11038802,41.01174797,34.21438946,38.98475849,34.73845268,7.039665033,12.60485823,14.43015071,7.390208897,5.686522529,7.646256096,0.632253113,2.05835761,5.496159593
correct,11.47010178,7.17063396,9.527780803,37.92494523,31.00769729,36.17769653,31.15655919,6.250559842,14.69027187,26.78945774,20.00701251,25.02215662,20.69982362,8.516522896,32.79861476,26.1236517,31.02618969,26.93798801,40.58648774,34.14705183,38.82081099,35.228312,4.193332411,9.383878433,11.11297872,8.122871771,5.283743091,6.9673243,3.346994173,1.772616026,6.859046359
correct,13.09396777,4.399810239,12.0816516,35.63389839,34.18143867,35.02913615,28.98333016,10.30385194,20.28511476,22.57779204,21.27730195,21.96947817,16.44896024,10.95380067,32.73428657,31.55700822,32.12144816,26.72535691,41.36823116,40.7009378,40.75825946,36.49766038,1.324812989,3.880627458,3.922768459,8.26388966,2.693176442,2.863041851,5.797026483,0.614585191,7.824877295
correct,1.869901092,9.840936879,8.76743662,49.51150171,28.10832631,46.03266836,48.42244062,10.68820906,8.601843441,50.63601432,29.25031165,47.14076445,49.77434337,5.423621372,40.02090557,18.70194785,36.51484415,39.54569119,43.94323451,23.02569255,40.42484917,44.09785974,17.86145136,35.78896733,39.26351353,7.16855171,17.9284003,21.403212,21.09145961,3.518854087,7.792588281
correct,1.11517973,5.740674612,5.471281179,21.85405549,13.12066974,20.7211825,22.32262763,5.490834479,4.636621087,21.67719778,12.96863349,20.53589356,22.32290549,3.289071931,16.18653639,7.4830165,15.04569757,16.91499877,18.14150304,9.777789829,16.99425228,19.34031559,7.640964197,15.22631252,16.36376941,3.471904482,7.603970968,8.733787401,9.564307717,1.148504871,3.8893144
correct,4.979197542,2.263000978,5.153705307,20.95544683,15.79173302,19.77226405,17.17591404,4.109878901,8.312233682,15.97797463,10.86079667,14.79404508,12.27441424,4.299133972,19.77694088,14.83738621,18.58798083,16.28186773,23.32863591,18.68479212,22.14815077,20.16093679,3.981385061,8.215141005,9.352931101,4.455919279,4.334119055,5.423530065,1.490462742,1.188960738,3.536452792
correct,2.420874089,8.966023325,7.895142138,41.5292876,24.65436317,39.15283782,41.36016777,8.980764294,6.610737972,41.81559695,24.98504103,39.41375442,42.08971276,4.808047918,32.83485101,16.01629589,30.43323592,33.30254442,36.32728475,19.8293207,33.90567542,37.42400473,14.16285859,28.63883306,31.02753021,7.143763289,14.5010998,16.87522776,17.68551214,2.422410913,7.758249408
correct,2.154451643,9.180869307,6.985836495,35.3919926,22.23224949,32.99721498,34.09197479,8.496037345,5.430147757,35.10438992,21.95481417,32.6812617,34.14946671,4.409962761,26.661288,13.56147843,24.22831788,26.02173196,30.65818927,17.70950574,28.21232315,30.30522,12.59029325,23.22233229,25.65887654,5.351769087,10.76499667,13.16572487,12.72037074,2.447656438,5.637855084
correct,2.494866431,13.17638326,11.37777419,48.83179309,30.66616639,46.28188862,47.55370438,12.19821955,9.316900622,47.83364894,29.73640466,45.28401955,46.89337854,6.797647365,35.68682811,17.55031016,33.1361091,34.7265652,39.88685342,22.30980467,37.36704699,39.80348061,15.79148406,31.40316865,33.94590566,6.196520843,15.62391042,18.17151764,17.49480166,2.550720209,6.137978724
correct,18.85702694,16.59406039,20.09099922,47.82928588,42.4095144,46.60636728,40.74199167,11.21944504,20.44505278,29.47194156,24.15362186,28.13599457,22.09786479,9.228838237,38.16513026,33.24567088,36.66252752,30.49116354,45.87995475,41.30529072,44.31674952,38.25908199,5.658503252,10.0633747,10.99729888,7.676031164,4.404925202,5.431507631,3.558342493,1.600000825,6.179847169
correct,5.42461954,9.048333723,6.725330261,53.53729906,29.11427641,50.82775236,53.62734214,13.85150669,10.68808919,58.61655692,34.20393938,55.88209372,58.94109742,3.800315889,44.7757998,20.38733334,42.03574402,45.37974892,48.1978167,23.90952821,45.43883914,49.03951184,20.37711547,42.09023038,44.7935861,7.431715171,21.71389047,24.42616021,25.29947664,2.788123668,8.432338211
correct,5.138204237,0.807871813,3.944142257,20.17357543,16.0720531,19.09691826,16.74759837,4.759200324,8.567776122,15.04393428,10.9441528,13.96882566,11.64527201,3.927584328,19.72205715,15.6956399,18.64349164,16.40445603,23.2507979,19.39598779,22.17309974,20.15409251,3.201281859,6.61578913,7.626957106,4.356331203,3.537564529,4.485698061,1.010782087,1.079143266,3.569328637
correct,4.045039008,10.72405606,8.487652957,56.22167936,30.21836243,52.46751107,55.34319977,14.43982697,11.77853662,60.19459998,34.19347149,56.43056165,59.38235609,3.415021392,45.98279599,20.09970049,42.19286768,45.68973189,49.13700774,23.36717335,45.33756936,49.00939334,21.09927318,43.33184962,47.05707379,6.602619019,22.25211289,26.00367594,25.67969637,3.806612032,7.584916327
correct,8.460023793,18.23917038,14.44737535,69.98267152,50.64267392,67.56355601,64.42708924,10.19085231,6.901256478,61.72978318,42.32298235,59.31687431,56.04941429,4.004665981,53.83237526,34.42588001,51.47069049,47.66473399,57.73003159,38.29287432,55.35795413,51.61980331,20.06743133,37.0568019,39.46762269,7.004972811,17.07528749,19.46445125,13.89420763,2.422466401,5.366413358
correct,2.778322737,7.688976107,4.412388441,42.87786057,25.4731047,40.65877516,41.01955712,8.610595027,4.668692077,43.45279961,26.08031322,41.20741997,42.06992777,3.989530271,35.18935487,17.78414702,32.96981068,33.49382821,38.85228101,21.45752782,36.61390289,37.40187632,15.88797495,30.99613685,33.24240272,7.101351786,15.18567247,17.40882028,16.61024292,2.264199555,7.155760569
correct,1.292105486,11.15002583,8.730116902,73.63612444,50.71950492,71.07494502,68.1319545,11.97487665,9.763561184,73.27034846,50.4420046,70.73159634,67.87526604,3.339923389,67.29751576,44.17982486,64.61128165,61.09251547,70.44541509,47.30767077,67.77028931,64.31172985,26.90680717,47.37600325,49.99972983,7.199298308,20.48947147,23.14436225,17.44287597,2.733567276,4.700743608
correct,1.883204042,9.652389661,8.638772938,31.32979716,19.26660831,29.17596572,32.40499068,8.493477444,6.907483714,30.46448749,18.45729757,28.29928314,31.78802083,4.35283657,22.06181472,10.20720591,19.89277341,23.69960072,25.3460879,13.97350098,23.19269699,27.42090745,10.36547485,20.28595108,22.4209027,4.460608216,9.923939227,12.0680847,13.50256967,2.169133114,5.500756497
correct,1.581107345,9.92825463,8.919092047,49.71331195,28.21498804,46.26997074,48.42189619,10.51864797,8.659182278,50.59506358,29.09661012,47.13628122,49.48881248,5.305263251,40.21416132,18.77973527,36.73960678,39.51967454,44.09334908,23.01953797,40.60574699,43.96239062,17.68211566,35.7349116,39.17183489,6.607636597,18.05504679,21.50213087,20.95605877,3.487799476,7.185998883
correct,1.301030688,5.280693331,3.146493862,25.5974805,15.84367723,24.06649409,24.94282984,5.552968957,2.88799099,25.82454538,16.10645258,24.28092924,25.37238278,2.936225818,20.32866573,10.58353467,18.79368495,19.82310164,22.9892769,13.30613471,21.44146034,22.67068013,8.340982409,16.57475703,18.09759256,3.997823303,8.235428307,9.756774023,9.551407215,1.556135572,4.198525597
correct,2.98285889,8.846484596,8.020730747,43.83408364,25.36488708,40.46349014,42.30559805,8.936050025,6.244602668,44.58575834,26.07809552,41.1825661,43.48146874,5.495274751,35.68727685,17.20410113,32.27805965,34.83867208,40.14243195,21.90466624,36.72643643,39.78220566,15.75357412,30.86970486,34.25562306,6.08103203,15.11849036,18.51240643,17.93978831,3.41723596,6.516868696
correct,12.9599439,7.822287998,11.14684119,47.31219449,37.46275938,44.87538541,39.7321653,6.979881297,16.59895609,34.66979878,24.89379534,32.22759597,27.56968389,9.860974084,41.40831775,31.71337081,38.97095907,34.50858373,49.85907839,40.47480881,47.46086174,43.60232484,4.355924868,11.7846094,14.20696818,8.601607861,7.429492812,9.855946966,4.054964457,2.442350272,6.598395547
correct,1.575676491,6.875446073,4.53931726,27.05037788,17.11926171,25.7066064,26.92649144,5.828209542,3.161522114,26.00033798,16.13435179,24.65162928,26.07901372,3.003764249,20.19472768,10.30645419,18.84819409,20.27807554,22.94564861,13.16447709,21.59518909,23.2110145,8.816599652,17.41873179,18.75916009,4.126565648,8.635571702,9.964984968,10.12306242,1.350709827,4.339481057
correct,5.560814936,9.212455585,8.116180154,53.92984491,29.97371434,51.3706763,53.64938862,13.79755535,11.08451226,58.98875095,35.06136139,56.40582807,58.99709879,4.578865373,45.22298139,21.35376429,42.63234382,45.55464421,48.73139651,25.13748511,46.12135203,49.51046723,20.13850363,41.53390798,44.08283139,7.170291942,21.39813247,23.95706273,24.40537631,2.615910422,7.919612972
correct,4.831847714,2.241509443,5.291045797,20.82700794,15.63151107,19.63821267,17.11444448,4.074635115,8.341627655,16.00041663,10.86414108,14.81063388,12.38156736,4.361016931,19.77870634,14.81858275,18.58721206,16.36588354,23.40872931,18.74792294,22.2295839,20.32725956,3.964610221,8.220503973,9.370510171,4.442162414,4.361535174,5.464891196,1.593358045,1.192003734,3.517640411
correct,1.770576652,7.335964011,6.851377354,23.06516005,15.27837741,22.00578117,23.38998438,5.793458857,5.081514101,21.58079692,13.84416746,20.51730142,22.05829471,3.364000237,15.78809235,8.081369432,14.72429392,16.36443593,17.71878104,10.45204649,16.66015678,18.76016141,7.074309031,13.82513717,14.87944756,3.159735286,6.768672186,7.815287713,8.333790801,1.065597163,3.476750415
correct,11.5499139,7.086873626,11.5881407,40.86129512,33.11556782,38.84143689,33.60360472,7.24718596,16.08587667,29.3672965,21.58924003,27.35969638,22.06751398,9.052533823,35.02101121,27.48828836,32.98142161,28.02807332,40.92486151,33.98583361,38.9157611,34.57837708,7.031565208,12.79588603,14.60644815,7.422278383,5.886469241,7.827296348,0.620715679,2.040216166,5.533783423
correct,2.80389235,11.04929613,8.943422224,45.8639161,27.42589025,42.48854438,44.46214163,9.165236421,6.194517981,44.40837413,25.96798704,41.0075591,43.39813518,5.963796536,35.30395663,16.91046106,31.89539696,34.61763681,40.32308493,22.21637926,36.90934804,40.13978719,15.50562502,30.5704839,33.95544359,6.403016538,15.06500786,18.45168944,17.97725694,3.415496001,6.865637616
correct,1.36486138,5.482763122,4.868950863,21.25951741,13.11178344,20.38169445,22.35714749,5.408217481,4.086895102,21.37278597,13.22435196,20.48045853,22.69787141,2.872816433,15.97105602,7.833762453,15.07629444,17.4417738,18.1204874,10.15082399,17.21127897,19.92235506,7.1925814,14.43822523,15.33218987,3.812605894,7.271292439,8.155005743,9.798467237,0.911901613,4.310053628
correct,12.94663637,7.977050337,10.89406269,47.4617338,37.59511675,45.04481181,40.1526057,6.997769301,16.52302823,34.79800634,24.96419376,32.37429129,27.94551577,9.673200164,41.47429092,31.71182737,39.05488847,34.8647492,49.92369719,40.40458192,47.5377223,43.89930303,4.360514487,11.81024256,14.22704381,8.384580817,7.451119131,9.866637294,4.540982039,2.423717057,6.443008788
correct,5.01415976,7.878387157,8.455428628,50.03959404,26.11477132,46.78011034,47.51499023,12.2554571,10.96057144,54.38038058,30.59313801,51.12799552,52.22389165,5.159400691,42.21070968,18.34756967,38.95276505,39.99653892,44.10738533,20.92965364,40.88864373,42.8280978,20.31179809,41.00532206,44.26453339,8.066222844,20.69960775,23.95754383,21.89945337,3.259651716,7.472333723
correct,1.162027072,5.315255401,3.053933192,25.48265554,15.71520423,24.0450691,25.40511782,5.596056382,2.928002399,25.73779449,16.00303745,24.28974928,25.83558374,2.864251311,20.17979286,10.42295514,18.73840379,20.24943136,22.84870064,13.14388658,21.39713005,23.06463291,8.200290727,16.53953019,17.97164173,3.913373964,8.344102897,9.771807672,10.09220575,1.460212429,4.284325312
correct,12.14345657,8.415928683,14.05675023,43.40253649,35.96283311,41.93099678,37.46930318,6.263686291,18.16535488,31.26635014,23.88225632,29.79411918,25.45252196,12.06181814,36.37175659,29.2991521,34.9039079,30.99586872,45.11650246,38.91053747,43.71359064,40.78447758,6.180278998,12.47494456,13.88149306,6.836265951,6.301460619,7.701214104,1.968682268,1.473011724,5.615224973
correct,2.249050136,3.776306163,3.49413059,19.77951279,11.40771631,18.75494582,20.53157625,5.494184841,3.866286102,21.68944696,13.30558988,20.65054111,22.60699097,2.981487871,16.19797698,7.817712629,15.1574787,17.22824407,18.56282714,10.30522934,17.5069877,19.88327881,7.643019661,14.99466573,16.02530846,3.420202825,7.35182335,8.385374238,9.616938987,1.058955039,3.946500707
correct,13.36641405,12.32941983,17.00827954,32.29729576,26.88210038,31.42387719,26.4560207,9.479000743,15.88102968,20.19932517,14.99521187,19.21590584,13.95593531,6.631618189,28.719198,23.86736159,27.68479067,22.42003473,33.95352224,29.47906983,32.90363103,27.78186395,3.453846549,7.188354261,7.705269873,6.311279148,4.581678275,5.415608078,2.29741897,1.050572844,5.293189153
correct,1.75067495,11.26023431,8.753893599,71.25167929,48.97548139,68.7613311,65.85952265,12.14079349,9.971689973,70.49854433,48.335742,68.03423781,65.25954148,3.435132741,64.62761265,42.17180067,62.0291811,58.47356588,67.87886096,45.39978185,65.28955315,61.80227355,26.36539682,46.24581025,48.78160591,7.330113406,19.91808157,22.48885266,16.94606906,2.629781723,5.01833853
correct,16.68943108,5.699697902,7.238950234,43.98847352,39.49829873,42.44959129,35.42575391,11.06717537,21.43364281,27.30695428,22.82013018,25.77224553,18.93445343,10.91892212,38.32699348,33.88542485,36.78455739,29.93323598,48.03262573,43.89667707,46.47841866,40.32810685,3.764509294,7.318247262,8.669705922,9.984860441,3.704833431,4.940499908,5.074337584,1.554247229,8.774440113
correct,2.748462872,13.24633742,11.50810404,48.73812854,30.45325548,46.28437357,47.26985384,12.24659959,9.312169954,47.72305868,29.48595529,45.2678229,46.62879901,6.664166438,35.5349327,17.26362169,33.07934962,34.40829038,39.66232404,21.86781995,37.23135374,39.39392501,15.95860808,31.76152639,34.20824767,6.175996608,15.8312949,18.2848745,17.53497338,2.455756382,6.060615877
correct,13.09163851,5.19782362,7.974058425,43.34911192,38.49986367,42.11345387,37.0077775,8.285585013,17.79162686,30.45524109,25.72105144,29.21898811,24.70167415,9.930123629,38.74032152,33.98967816,37.50397465,32.81827588,47.94232815,43.36073541,46.71452827,42.49298787,4.670515222,8.501133564,9.67266975,8.146967057,3.83193634,5.005649552,3.994444283,1.23669667,7.21716376
correct,1.468571771,6.970695299,6.634648619,22.45237981,14.71507468,21.39400897,22.99747033,5.844975875,5.177548422,21.37641733,13.69636944,20.31311895,22.08288728,3.482301135,15.53149601,7.874145357,14.46837267,16.32424849,17.4449614,10.2805566,16.38526185,18.7469781,7.026320154,13.73233552,14.78485602,3.305995094,6.72965969,7.772309284,8.501954301,1.066144206,3.683862503
correct,3.183048124,11.46801091,7.952801144,55.50446742,31.27513539,52.39851271,54.1612807,14.39008984,10.70368848,58.34905679,34.21655281,55.2408597,57.2180458,3.832903482,44.03792885,19.82871901,40.93258209,42.8911492,47.64597013,23.55108721,44.5378539,46.69190503,20.47276606,41.70077832,44.79730006,8.791655197,21.27023643,24.35336246,23.33583748,3.108311656,8.816464585
correct,11.46360249,7.101323591,11.81024095,40.93246713,33.11791277,38.84055447,33.75403668,7.311665248,16.24881326,29.53458567,21.68356621,27.456088,22.31300261,9.141403533,35.13486159,27.54602268,33.02337376,28.20779019,41.024399,34.05857754,38.94838528,34.73043785,7.018995046,12.77335779,14.63542189,7.318322386,5.89472061,7.902485888,0.672391967,2.111850787,5.350258198
correct,1.90261896,7.853809645,4.946135448,42.74086461,25.92620787,40.56220821,41.20262745,8.36248122,5.107263641,43.06803251,26.3303639,40.87925201,41.83383653,3.331772628,34.88706048,18.07572726,32.7086935,33.47468064,37.97985854,21.22513507,35.79314969,36.74627399,14.18408668,28.79045871,30.97199792,6.510078317,14.66996066,16.83398588,15.87395385,2.194086484,6.478568411
correct,8.756523165,4.214774126,9.658423788,37.42664285,30.53030185,35.46092157,30.51649763,7.252564051,15.24176223,28.76962164,21.9584638,26.79272378,22.10481958,8.10935648,35.70009402,29.024173,33.71226109,29.27552388,42.8975074,36.48355875,40.91258293,36.91333981,4.934539149,10.07352135,11.95513958,7.710015127,5.179798412,7.025174367,1.900774095,1.98934094,6.126973635
correct,1.898362711,7.364542143,6.842044954,22.91862234,15.20729446,21.94994965,23.48285342,5.766273053,4.944395567,21.41602248,13.75343155,20.44189434,22.17162208,3.360001076,15.65318479,8.024919415,14.67832843,16.53485383,17.72440418,10.49466058,16.75258598,19.06370653,7.092091493,13.83526566,14.80282849,3.367357616,6.7654307,7.725059311,8.57974436,0.976871264,3.711418252
correct,2.790105576,10.98827883,8.691422742,45.98044826,27.34616611,42.52973136,44.53868577,9.10877808,5.968728262,44.51580379,25.87740545,41.03997614,43.45831126,5.780235517,35.46203753,16.86647134,31.97890923,34.71353128,40.41225848,22.06934285,36.92344673,40.12119073,15.47413117,30.66039954,34.11867497,6.360141886,15.18635984,18.64878882,18.11625998,3.489985687,6.823148286
correct,17.20882663,6.979836428,10.1983686,45.12454583,41.2355715,43.64901107,36.32530483,10.85857468,21.6084431,27.91689177,24.09293222,26.44066121,19.36007562,11.53017012,38.61455156,34.91155165,37.13284846,30.21804014,48.06467293,44.84440571,46.59729191,40.59976902,3.903850524,7.260366437,8.443833841,9.815322357,3.441753883,4.543003604,5.318023673,1.482325155,8.553689514
correct,2.40202075,13.20562227,11.30616232,49.32943146,30.99286385,46.96240056,47.70394097,12.20686227,9.296539766,48.30247971,30.02213823,45.93259346,46.99447551,6.741538906,36.14801152,17.83174266,33.77906915,34.81658921,40.32818523,22.52201265,37.97680013,39.85733899,16.1120262,32.07201857,34.42938985,6.223924393,15.9758198,18.34007755,17.34094874,2.369891761,6.057697164
correct,9.471761003,6.755824425,10.90483288,28.58168424,24.9511403,27.65726143,21.7658792,9.331748634,15.64279252,19.39400799,16.04282347,18.42560106,12.56822557,6.3175246,28.10415712,25.09638577,27.08608758,21.42208604,34.07511828,31.2469618,33.04198757,27.51138529,3.473921724,7.020834166,7.403246774,6.833196749,3.579192346,4.101930606,3.83595245,1.047445289,5.891560102
correct,7.334764903,2.924707894,5.738604099,23.8866979,20.0509603,23.04645149,18.90078493,5.399992378,11.21206583,16.6589529,12.89202775,15.8068512,12.08568862,5.888240889,22.014444,18.28043402,21.15677623,17.45612492,27.62453321,23.98305233,26.75966695,23.29771431,1.891474102,3.272958043,4.137901356,5.956911022,3.122895242,3.898723894,2.638742369,0.867013254,5.358515407
correct,13.18150022,8.156440859,11.03822079,47.6733699,37.81825823,45.29204775,40.25511927,6.915228965,16.53420181,34.91019997,25.1057873,32.52426557,28.05894868,9.805776716,41.61479947,31.87282121,39.23446865,34.94875264,50.26377987,40.76358232,47.91865401,44.18349332,4.577754869,12.04868201,14.43112245,8.558230723,7.475086934,9.855113183,4.587364642,2.386596914,6.641779766
correct,2.668210139,13.28902869,11.57945204,48.81577923,30.57950587,46.41500698,47.51193889,12.26544171,9.413841173,47.75924153,29.57002973,45.35864872,46.81790338,6.674847735,35.55824404,17.33366078,33.15654997,34.57572183,39.59850017,21.85384567,37.22481513,39.49453164,16.0437819,31.84988748,34.24472295,6.204456816,15.83579183,18.23632023,17.65014985,2.401708701,6.11628579
correct,3.100463878,10.94702066,8.508057166,53.52905818,32.60770809,50.78045599,50.39578102,13.18995237,10.04209129,54.7027944,34.07830488,52.00631872,52.08732617,4.141478809,43.34604514,22.18527647,40.53933685,39.61292618,45.02105934,24.14590797,42.27434442,42.06744473,19.33251199,37.67255804,40.47368663,9.065146904,18.36524257,21.18594725,18.18182753,2.847952189,7.628159131
correct,11.59520745,6.995891233,11.58801807,40.50145509,33.10070723,38.40710497,33.34086667,7.369786978,16.33035031,28.91886982,21.50733831,26.83070721,21.74779544,9.173765784,34.97178407,27.76317637,32.85603246,28.15138714,41.38707148,34.68149985,39.30209329,35.24153244,6.736757373,12.06286427,13.96589415,7.415248105,5.4270317,7.452899095,0.985670071,2.116106395,5.508095741
correct,5.054613032,5.95768029,7.623453899,48.71950655,24.59722562,45.05468332,46.29649873,10.02873327,9.305592591,53.61379121,29.49313035,49.93497204,51.3289774,4.768453573,43.87002215,19.86610591,40.1736346,42.11708537,46.87927405,23.32589474,43.1795541,45.73737343,20.83296131,41.28967719,44.95128822,7.350022001,20.45746173,24.12552438,22.41286375,3.702304706,7.353297966
correct,1.371602928,5.194191652,4.619187493,20.75848454,12.55147569,19.80658957,21.83656864,5.385058705,4.020583074,21.1178848,12.93534633,20.15375201,22.40939999,2.948841616,15.73569397,7.570973168,14.77025839,17.15063857,17.9329958,9.989767493,16.95712035,19.68294961,7.122522792,14.3637041,15.32205363,3.676141096,7.25633198,8.207095212,9.697002134,0.976205053,4.183232556
correct,13.10117651,8.017133124,10.83179041,47.1904488,37.60282762,44.81403157,40.047924,6.870506055,16.28951782,34.46126739,24.95685141,32.0790062,27.85156118,9.630278835,41.12356224,31.69492417,38.7458097,34.69571405,49.53089099,40.38237066,47.18712291,43.6957503,4.192265917,11.42182047,13.78574385,8.292540363,7.229603671,9.594674578,4.264892079,2.38249587,6.409674609
correct,10.86200301,7.51037288,11.06819975,37.57707477,30.03074399,35.55934268,30.99201561,5.643161822,13.42328546,28.02591827,20.46247528,25.99035076,22.36781162,8.017713732,33.62688669,26.0805195,31.59364416,27.99839514,40.85066342,33.43341683,38.84052594,35.69422079,4.915166748,10.46971483,12.50458041,7.562524634,5.554579812,7.589527255,4.216910142,2.036864445,5.996181827
correct,5.929296827,11.75146977,9.581167195,57.50985634,28.66538115,53.09429754,56.45115676,17.19753083,14.22547711,62.92595467,34.18853093,58.50067384,62.24837059,4.246541372,45.78610208,16.99242171,41.36580964,45.22443317,48.82563781,20.36448743,44.40063717,48.89361233,22.53295344,46.97802398,51.38911009,10.30494687,24.45856268,28.86190062,28.62669057,4.426081458,10.81874876
correct,2.785426683,9.077050825,8.356117046,43.96353411,25.41904804,40.50419506,42.6040757,9.117267323,6.627608511,44.65294335,26.0833566,41.16425819,43.68263202,5.7460709,35.59893103,17.06874965,32.10295034,34.92022309,40.19977052,21.97207264,36.70200746,40.0370241,15.89402851,30.98824217,34.45717973,5.95386318,15.09775086,18.57611669,18.09238149,3.501485613,6.490043023
correct,3.141861681,9.001606761,6.639362402,41.98752456,22.21766058,39.66096763,42.90136192,9.976816307,6.832394929,42.88663867,23.40194518,40.54530842,44.49763534,3.456450848,33.04837022,13.42932509,30.71442298,34.56940804,36.05672312,16.67924719,33.71496472,37.93462912,15.9957322,33.16901033,35.50791813,9.56668697,17.56025837,19.85715122,21.3680063,2.343137235,10.11598658
correct,8.303151741,7.654170424,6.809322329,37.25511821,29.27228656,35.99509485,31.55280961,3.037980965,8.806118942,28.95425995,20.98401294,27.69194883,23.26660951,6.048043482,30.31937047,22.50990183,28.99642544,24.78572496,35.64062704,28.05050022,34.27099654,30.29699389,7.776279196,14.58326794,15.79255279,5.810351852,6.898223847,8.038554949,2.283918203,1.433639895,4.768916386
correct,1.539759201,4.889644707,4.721248472,20.52624708,12.08546868,19.57534722,21.3899638,5.720583502,4.623114617,21.47509363,13.06339746,20.51564725,22.51741108,3.162458684,15.75455684,7.353540427,14.7950791,16.88880796,17.80917623,9.717586409,16.84376385,19.35045957,7.66434024,15.13822481,16.09374204,3.43703714,7.492592682,8.441083426,9.635320773,0.965973821,3.875991937
correct,13.31857147,4.082906243,11.89838926,34.75584147,33.47164835,34.06556346,27.75048148,10.77240625,20.60214589,21.45741824,20.29253913,20.76331648,14.93188462,10.85839384,32.08281979,31.03867499,31.38093167,25.66955839,40.61345707,40.04495116,39.90908597,35.33740422,1.582836583,3.672701718,3.534711704,8.436355135,2.478989411,2.614537806,6.269646301,0.706804628,7.929572073
correct,8.248804689,4.324764569,8.931172329,31.20302152,23.88993107,29.36543596,25.16703582,5.943314633,12.05975963,23.5112256,16.35712433,21.6881866,18.04986158,6.640035865,29.42771584,22.29951699,27.61013341,23.96985546,34.87423996,28.03681092,33.10564682,29.95297172,5.580173567,11.06609291,12.9031307,6.87160757,5.506842064,7.338949772,2.6700141,1.837634443,5.267696512
correct,10.46942022,6.07318219,9.186494701,37.98489693,30.50325961,35.95242026,31.39826381,5.910171774,13.57249683,28.18795429,20.77387727,26.16019959,22.33348209,7.930825593,34.07200999,26.67571759,32.04767287,28.21651081,41.23568636,33.99256264,39.2411772,35.84030463,4.694954893,10.14196971,12.175368,7.754421576,5.449464256,7.481668844,3.838048228,2.034321949,6.110668433
correct,6.492206407,11.0357234,8.960518684,57.69133863,27.83071807,52.98820467,55.72169781,16.98972675,14.00767556,63.60587385,33.83552305,58.88528292,62.07608239,4.178606716,46.69074745,16.85862431,41.97998011,45.25607185,49.6918598,20.13140348,44.96771192,48.89912471,22.41783426,47.55752324,52.26587555,10.9477242,25.16756672,29.86315808,28.95480646,4.724193188,11.24436731
correct,14.88519097,11.61763478,15.5015905,44.08558194,38.49449617,42.90695661,36.44932492,11.72588615,19.87241161,29.20170882,23.61666237,28.03049533,21.6326249,8.14881474,37.55292115,32.55728703,36.23753204,29.55429305,44.02314425,39.4465982,42.67112389,36.07959928,6.334189958,11.17689871,11.98455197,8.001054501,4.850427403,5.758862519,4.079336533,1.363958324,6.684521367
correct,11.77568859,7.298912175,12.00691416,40.8806911,33.59142262,38.91022951,33.66922967,7.35627057,16.47633932,29.14096698,21.83042077,27.18021752,21.89728985,9.342590751,34.94484372,27.84853614,32.95445531,28.02586673,41.13073777,34.58378238,39.17349259,34.89114303,6.842980137,12.16778649,13.94384119,7.391174717,5.4435384,7.346716601,0.649417072,1.990767618,5.556970149
correct,2.105923383,9.910865442,8.726282115,49.42591628,27.96442899,46.01390451,48.31220916,10.66912097,8.386716735,50.50337055,29.0539943,47.06908,49.68321549,5.198342164,39.88483157,18.48554388,36.44029958,39.44303496,43.71830553,22.66448911,40.25466095,43.89252996,17.67422623,35.71926742,39.13802286,7.543021719,18.05022254,21.46384382,21.2820389,3.463814584,8.18145685
correct,1.546296576,11.54287928,12.01906868,51.37734912,29.35617474,47.44005416,49.16835564,11.14877476,10.84835019,51.46998169,29.43069201,47.51884549,49.45786667,6.700379988,40.77866367,18.87466481,36.8145937,39.32664709,45.16557927,23.95474397,41.23655906,44.43869468,20.54971878,38.5877541,42.50806792,6.044016355,18.09073927,22.03935084,20.52896803,3.964075046,6.161618969
correct,13.37459742,4.527913934,14.30282727,34.73792124,32.79365928,34.02584662,27.70986891,11.16551959,22.06246193,21.37217335,19.4471341,20.66288191,14.5037443,12.20410852,32.01707226,30.39667572,31.29463521,25.63096044,40.44968611,39.5809262,39.73994454,35.59198413,1.617424615,4.37081839,4.486716217,8.24317716,2.929843406,3.209700021,5.424097854,0.724007021,7.689428187
correct,4.28029223,11.09248971,8.913282913,54.76385533,29.10658864,51.47029132,55.45679389,14.62403213,11.67130111,58.80919454,33.1637897,55.48953368,59.66781607,3.998189577,44.49846515,19.0702216,41.13269717,46.03063395,48.18069637,22.92824875,44.79470167,49.9248878,20.94400209,43.31451586,46.59626209,7.388107173,22.37112096,25.65761705,27.00507218,3.415495213,9.035422813
